series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,support_pixels,support_x_min,support_x_max,guide_residual_px,group_assignment_cost,competing_series,line_semantics,evidence_status,segment_break,status,candidate_id
test-45deg,0.022434782608695636,55.52766023844373,8.695652173913021e-05,0.4228739762075264,256,349.5,1.5,4,256,256,0.4447940345706911,8.79479403457069,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000041
test-45deg,0.022608695652173896,55.668618230512905,8.695652173913021e-05,0.28191598413835095,257,349.0,1.0,3,257,257,1.633800734632075,9.808800734632076,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000042
test-45deg,0.022782608695652157,56.3734081908588,8.695652173913021e-05,0.14095799206917548,258,346.5,0.5,2,258,258,0.8308989238211097,9.70589892382111,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000043
test-45deg,0.022956521739130417,56.51436618292797,8.695652173913021e-05,0.5638319682767161,259,346.0,2.0,5,259,259,2.0292105781952614,10.204210578195262,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000044
test-45deg,0.023130434782608678,56.79628216706632,8.695652173913021e-05,0.5638319682767019,260,345.0,2.0,5,260,260,2.721857673811826,11.071857673811826,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000045
test-45deg,0.023304347826086938,56.9372401591355,8.695652173913021e-05,0.7047899603458916,261,344.5,2.5,6,261,261,3.9019621867282126,12.076962186728213,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000046
test-45deg,0.0234782608695652,57.078198151204674,8.695652173913021e-05,0.8457479524150671,262,344.0,3.0,7,262,262,5.062646093001717,13.237646093001718,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000047
test-45deg,0.02365217391304346,58.769694056034794,8.695652173913021e-05,0.14095799206917548,263,338.0,0.5,1,263,263,0.6970313686897498,10.79703136868975,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000048
test-45deg,0.02382608695652172,59.051610040173145,8.695652173913021e-05,0.14095799206918969,264,337.0,0.5,1,264,264,1.2982399898496624,9.648239989849662,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000049
test-45deg,0.02399999999999998,58.91065204810397,8.695652173913021e-05,0.14095799206917548,265,337.5,0.5,2,265,265,3.359393932538808,11.534393932538809,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000050
test-45deg,0.024173913043478247,58.20586208775809,8.695652173913715e-05,0.5638319682767019,266,340.0,2.0,5,266,266,7.3736151728145956,16.248615172814596,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000051
test-45deg,0.024347826086956507,58.20586208775809,8.695652173913021e-05,0.5638319682767019,267,340.0,2.0,5,267,267,8.834025686734321,16.83402568673432,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000052
test-45deg,0.024521739130434768,58.62873606396562,8.695652173913021e-05,0.4228739762075264,268,338.5,1.5,4,268,268,8.733747450355338,17.258747450355337,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000053
test-45deg,0.02469565217391303,58.91065204810397,8.695652173913021e-05,0.42287397620754064,269,337.5,1.5,4,269,269,9.065902439735055,17.415902439735056,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000054
test-45deg,0.02486956521739129,59.051610040173145,8.695652173913021e-05,0.28191598413836516,270,337.0,1.0,3,270,270,9.823612630930825,17.998612630930825,,solid,visible_pixel_support,False,visible_candidate,line-test-45deg-000055
test-45deg,0.02521739130434781,59.75640000051904,8.695652173913021e-05,0.14095799206917548,272,334.5,0.5,2,272,272,9.628571861512796,17.628571861512796,,solid,visible_pixel_support,True,visible_candidate,line-test-45deg-000056
test-45deg,0.027130434782608674,63.5622657863868,8.695652173913021e-05,0.14095799206917548,283,321.0,0.5,1,283,283,7.781345016297678,15.781345016297678,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000057
test-45deg,0.027304347826086935,63.5622657863868,8.695652173913021e-05,0.14095799206917548,284,321.0,0.5,1,284,284,8.759659748858326,16.759659748858326,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000058
test-45deg,0.03043478260869563,67.36813157225458,8.695652173913021e-05,0.14095799206917548,302,307.5,0.5,2,302,302,9.791819545263195,17.791819545263195,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000059
test-45deg,0.0332173913043478,69.76441743743058,8.695652173913021e-05,0.14095799206917548,318,299.0,0.5,1,318,318,9.730435685038856,17.730435685038856,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000060
test-45deg,0.034782608695652154,71.17399735812235,8.695652173913021e-05,0.14095799206917548,327,294.0,0.5,1,327,327,8.99978128928467,16.99978128928467,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000061
test-45deg,0.03652173913043476,72.44261928674494,8.695652173913021e-05,0.4228739762075264,337,289.5,1.5,4,337,337,9.702058862276601,17.7020588622766,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000062
test-45deg,0.03686956521739128,73.42932523122919,8.695652173913021e-05,0.14095799206917548,339,286.0,0.5,1,339,339,7.270606410571304,15.176392962107911,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000063
mfh-45deg,0.03686956521739128,72.58357727881412,8.695652173913021e-05,0.28191598413835095,339,289.0,1.0,3,339,339,7.9057865515366075,15.176392962107911,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000004
mfh-45deg,0.03704347826086954,72.7245352708833,8.695652173913021e-05,0.4228739762075264,340,288.5,1.5,4,340,340,7.767297382968536,32.94229738296853,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000005
test-45deg,0.03756521739130432,73.42932523122919,8.695652173913021e-05,0.14095799206917548,343,286.0,0.5,1,343,343,9.388936728621786,17.388936728621786,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000064
mfh-45deg,0.03773913043478258,73.14740924709082,8.695652173913021e-05,0.28191598413836516,344,287.0,1.0,3,344,344,7.674342798263808,32.67434279826381,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000006
mfh-45deg,0.03808695652173911,73.42932523122919,8.695652173913021e-05,0.28191598413836516,346,286.0,1.0,3,346,346,7.358345509534729,32.35834550953473,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000007
mfh-45deg,0.03826086956521737,73.42932523122919,8.695652173913021e-05,0.14095799206917548,347,286.0,0.5,1,347,347,7.696436553546789,32.69643655354679,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000008
test-45deg,0.03843478260869563,73.99315719950589,8.695652173913021e-05,0.14095799206917548,348,284.0,0.5,1,348,348,9.94214165447346,17.94214165447346,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000065
mfh-45deg,0.03860869565217389,73.85219920743671,8.695652173913021e-05,0.14095799206917548,349,284.5,0.5,2,349,349,6.866183286139062,31.866183286139062,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000009
mfh-45deg,0.03878260869565215,73.99315719950589,8.695652173913021e-05,0.28191598413835095,350,284.0,1.0,3,350,350,6.698393081845438,31.87339308184544,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000010
mfh-45deg,0.03895652173913041,73.85219920743671,8.695652173913021e-05,0.4228739762075264,351,284.5,1.5,4,351,351,7.52919656857614,32.70419656857614,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000011
mfh-45deg,0.03913043478260867,73.99315719950589,8.695652173913021e-05,0.5638319682767019,352,284.0,2.0,5,352,352,7.358870799894078,32.533870799894075,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000012
mfh-45deg,0.03930434782608693,74.27507318364424,8.695652173913021e-05,0.28191598413835095,353,283.0,1.0,3,353,353,6.687692829362334,32.037692829362335,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000013
mfh-45deg,0.03947826086956519,74.69794715985176,8.695652173913021e-05,0.42287397620754064,354,281.5,1.5,4,354,354,5.515939710543989,31.040939710543988,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000014
mfh-45deg,0.03965217391304345,74.69794715985176,8.695652173913021e-05,0.42287397620754064,355,281.5,1.5,4,355,355,5.843888497002183,30.843888497002183,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000015
mfh-45deg,0.03982608695652171,74.83890515192095,8.695652173913021e-05,0.28191598413836516,356,281.0,1.0,3,356,356,5.671816242299769,30.84681624229977,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000016
mfh-45deg,0.03999999999999997,74.83890515192095,8.695652173913021e-05,0.28191598413836516,357,281.0,1.0,3,357,357,6.0,31.0,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000017
mfh-45deg,0.040173913043478233,74.97986314399013,8.695652173913021e-05,0.42287397620754064,358,280.5,1.5,4,358,358,5.828974062005784,31.003974062005785,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000018
mfh-45deg,0.040347826086956494,74.97986314399013,8.695652173913715e-05,0.42287397620754064,359,280.5,1.5,4,359,359,6.159009514742763,31.159009514742763,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000019
mfh-45deg,0.040521739130434754,75.26177912812848,8.695652173913715e-05,0.14095799206917548,360,279.5,0.5,2,360,360,5.489988603558288,30.83998860355829,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000020
mfh-45deg,0.040695652173913015,75.26177912812848,8.695652173913715e-05,0.4228739762075264,361,279.5,1.5,4,361,361,5.821793573799539,30.82179357379954,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000021
mfh-45deg,0.040869565217391275,75.40273712019766,8.695652173913715e-05,0.28191598413835095,362,279.0,1.0,3,362,362,5.654306670813526,30.829306670813526,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000022
mfh-45deg,0.041043478260869536,75.54369511226683,8.695652173913715e-05,0.14095799206917548,363,278.5,0.5,2,363,363,5.487410139947599,30.6624101399476,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000023
mfh-45deg,0.041217391304347796,75.68465310433601,8.695652173913715e-05,0.28191598413835095,364,278.0,1.0,3,364,364,5.3209862265488255,30.495986226548826,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000024
mfh-45deg,0.041391304347826056,75.68465310433601,8.695652173913715e-05,0.28191598413835095,365,278.0,1.0,3,365,365,5.654917175964499,30.6549171759645,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000025
mfh-45deg,0.04156521739130432,75.82561109640518,8.695652173913715e-05,0.14095799206917548,366,277.5,0.5,2,366,366,5.489085233541687,30.664085233541687,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000026
mfh-45deg,0.04173913043478258,75.96656908847436,8.695652173913715e-05,0.28191598413835095,367,277.0,1.0,3,367,367,5.323372644627625,30.498372644627626,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000027
mfh-45deg,0.04191304347826084,76.10752708054353,8.695652173913715e-05,0.14095799206917548,368,276.5,0.5,2,368,368,5.157661654569495,30.332661654569495,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000028
mfh-45deg,0.0420869565217391,75.96656908847436,8.695652173913715e-05,0.28191598413835095,369,277.0,1.0,3,369,369,5.991834508714476,31.166834508714476,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000029
mfh-45deg,0.04243478260869562,76.24848507261271,8.695652173913715e-05,0.28191598413836516,371,276.0,1.0,3,371,371,5.659360731002437,30.659360731002437,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000030
mfh-45deg,0.04260869565217388,76.53040105675107,8.695652173913715e-05,0.28191598413836516,372,275.0,1.0,3,372,372,4.992478589839834,30.342478589839835,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000031
mfh-45deg,0.04278260869565214,76.81231704088943,8.695652173913715e-05,0.5638319682767161,373,274.0,2.0,5,373,373,4.325009274269121,29.675009274269122,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000032
mfh-45deg,0.0429565217391304,76.81231704088943,8.695652173913715e-05,0.28191598413835095,374,274.0,1.0,3,374,374,4.656835029637364,29.656835029637364,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000033
mfh-45deg,0.043130434782608675,76.81231704088943,8.695652173913715e-05,0.28191598413835095,375,274.0,1.0,3,375,375,4.987838101291857,29.987838101291857,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000034
mfh-45deg,0.043304347826086935,77.09423302502778,8.695652173913715e-05,0.5638319682767019,376,273.0,2.0,5,376,376,4.317900734579666,29.667900734579668,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000035
mfh-45deg,0.043478260869565195,77.23519101709695,8.695652173913715e-05,0.4228739762075264,377,272.5,1.5,4,377,377,4.146905174847973,29.321905174847974,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000036
mfh-45deg,0.043826086956521716,77.09423302502778,8.695652173913715e-05,0.28191598413835095,379,273.0,1.0,3,379,379,5.301268457715082,30.301268457715082,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000037
mfh-45deg,0.04399999999999998,77.37614900916613,8.695652173913715e-05,0.28191598413835095,380,272.0,1.0,3,380,380,4.626391791008302,29.976391791008304,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000038
mfh-45deg,0.04417391304347824,77.65806499330448,8.695652173913715e-05,0.14095799206917548,381,271.0,0.5,1,381,381,3.9499859126707406,29.299985912670742,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000039
mfh-45deg,0.0443478260869565,77.5171070012353,8.695652173913715e-05,0.4228739762075264,382,271.5,1.5,4,382,382,4.771933068049691,29.94693306804969,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000040
mfh-45deg,0.04452173913043476,77.65806499330448,8.695652173913715e-05,0.28191598413835095,383,271.0,1.0,3,383,383,4.592115502492163,29.767115502492164,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000041
mfh-45deg,0.04469565217391302,77.93998097744283,8.695652173913715e-05,0.14095799206918969,384,270.0,0.5,1,384,384,3.910415461345565,29.260415461345566,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000042
mfh-45deg,0.04486956521739128,77.79902298537365,8.695652173913715e-05,0.14095799206917548,385,270.5,0.5,2,385,385,4.726715189956906,29.901715189956906,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000043
mfh-45deg,0.04504347826086954,77.79902298537365,8.695652173913715e-05,0.14095799206917548,386,270.5,0.5,2,386,386,5.040896933673423,30.040896933673423,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000044
mfh-45deg,0.0452173913043478,77.93998097744283,8.695652173913715e-05,0.28191598413836516,387,270.0,1.0,3,387,387,4.852842937842411,30.02784293784241,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000045
mfh-45deg,0.04539130434782606,77.79902298537365,8.695652173913715e-05,0.42287397620754064,388,270.5,1.5,4,388,388,5.662435447810822,30.837435447810822,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000046
test-45deg,0.04556521739130432,78.50381294571955,8.695652173913715e-05,0.14095799206917548,389,268.0,0.5,1,389,389,9.71742790310941,15.68698461203553,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000066
mfh-45deg,0.04556521739130432,77.79902298537365,8.695652173913715e-05,0.14095799206917548,389,270.5,0.5,2,389,389,5.96955670892612,15.68698461203553,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000047
mfh-45deg,0.04573913043478258,78.2218969615812,8.695652173913715e-05,0.28191598413836516,390,269.0,1.0,3,390,390,4.77408896653526,30.29908896653526,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000048
test-45deg,0.04591304347826084,78.7857289298579,8.695652173913715e-05,0.14095799206917548,391,267.0,0.5,1,391,391,9.341335144434254,14.41724961041973,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000067
mfh-45deg,0.04591304347826084,78.2218969615812,8.695652173913715e-05,0.14095799206917548,391,269.0,0.5,1,391,391,5.075914465985477,14.41724961041973,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000049
test-45deg,0.0460869565217391,79.3495608981346,8.695652173913715e-05,0.14095799206917548,392,265.0,0.5,1,392,392,7.646584789229223,12.421500241853174,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000068
mfh-45deg,0.0460869565217391,78.7857289298579,8.695652173913715e-05,0.14095799206917548,392,267.0,0.5,1,392,392,3.374915452623952,12.421500241853174,test-45deg|mfh-45deg,dashed,model_assisted_exclusive_assignment,False,visible_candidate,line-mfh-45deg-000050
mfh-45deg,0.04626086956521736,78.50381294571955,8.695652173913715e-05,0.28191598413835095,393,268.0,1.0,3,393,393,4.670974171797923,30.020974171797924,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000051
test-45deg,0.04643478260869562,79.06764491399625,8.695652173913715e-05,0.5638319682767161,394,266.0,2.0,5,394,394,9.243127495356703,17.243127495356703,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000069
mfh-45deg,0.04660869565217388,78.7857289298579,8.695652173913715e-05,0.28191598413835095,395,267.0,1.0,3,395,395,4.253793789140957,29.253793789140957,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000052
mfh-45deg,0.04678260869565214,78.7857289298579,8.695652173913715e-05,0.28191598413835095,396,267.0,1.0,3,396,396,4.540319178004381,29.54031917800438,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000053
mfh-45deg,0.047130434782608664,78.92668692192707,8.695652173913715e-05,0.14095799206917548,398,266.5,0.5,2,398,398,4.6030123428509455,29.603012342850946,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000054
mfh-45deg,0.047304347826086925,79.06764491399625,8.695652173913715e-05,0.28191598413835095,399,266.0,1.0,3,399,399,4.378944609528446,29.553944609528447,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000055
mfh-45deg,0.047478260869565185,79.06764491399625,8.695652173913715e-05,0.28191598413835095,400,266.0,1.0,3,400,400,4.651110326171761,29.65111032617176,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000056
mfh-45deg,0.047652173913043445,79.20860290606542,8.695652173913715e-05,0.42287397620754064,401,265.5,1.5,4,401,401,4.419391738127899,29.5943917381279,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000057
mfh-45deg,0.047826086956521706,79.3495608981346,8.695652173913715e-05,0.28191598413836516,402,265.0,1.0,3,402,402,4.183671090744099,29.3586710907441,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000058
mfh-45deg,0.047999999999999966,79.3495608981346,8.695652173913715e-05,0.28191598413836516,403,265.0,1.0,3,403,403,4.443830629367596,29.443830629367596,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000059
mfh-45deg,0.04817391304347823,79.3495608981346,8.695652173913715e-05,0.28191598413836516,404,265.0,1.0,3,404,404,4.699752599345629,29.69975259934563,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000060
mfh-45deg,0.04834782608695649,79.63147688227296,8.695652173913715e-05,0.28191598413836516,405,264.0,1.0,3,405,405,3.951319246025207,29.30131924602521,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000061
mfh-45deg,0.04852173913043475,79.49051889020377,8.695652173913715e-05,0.42287397620754064,406,264.5,1.5,4,406,406,4.698412814753624,29.873412814753625,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000062
mfh-45deg,0.04869565217391301,79.49051889020377,8.695652173913715e-05,0.42287397620754064,407,264.5,1.5,4,407,407,4.94091555087806,29.94091555087806,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000063
mfh-45deg,0.04886956521739127,79.77243487434214,8.695652173913715e-05,0.42287397620754064,408,263.5,1.5,4,408,408,4.178709699745582,29.528709699745583,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000064
test-45deg,0.04904347826086953,80.19530885054967,8.695652173913715e-05,0.14095799206917548,409,262.0,0.5,1,409,409,9.040102339862955,14.126779846566553,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000070
mfh-45deg,0.04904347826086953,79.63147688227296,8.695652173913715e-05,0.14095799206918969,409,264.0,0.5,1,409,409,4.911677506703597,14.126779846566553,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000065
test-45deg,0.04921739130434779,80.19530885054967,8.695652173913715e-05,0.5638319682767019,410,262.0,2.0,5,410,410,9.245482711096827,17.245482711096827,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000071
test-45deg,0.04939130434782605,81.32297278710308,8.695652173913715e-05,0.14095799206917548,411,258.0,0.5,1,411,411,5.44427238907295,11.206935465352212,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000072
mfh-45deg,0.04939130434782605,79.91339286641131,8.695652173913715e-05,0.14095799206917548,411,263.0,0.5,1,411,411,4.3626630762792615,11.206935465352212,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000066
test-45deg,0.04956521739130431,81.32297278710308,8.695652173913715e-05,0.14095799206917548,412,258.0,0.5,1,412,412,5.636361647445881,9.566806977037265,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000073
mfh-45deg,0.04956521739130431,80.19530885054967,8.695652173913715e-05,0.28191598413835095,412,262.0,1.0,3,412,412,3.5804453295913845,9.566806977037265,test-45deg|mfh-45deg,dashed,model_assisted_exclusive_assignment,False,visible_candidate,line-mfh-45deg-000067
test-45deg,0.04973913043478257,80.33626684261884,8.695652173913715e-05,0.4228739762075264,413,261.5,1.5,4,413,413,9.321640759870036,18.546640759870037,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000074
test-45deg,0.049913043478260845,80.33626684261884,8.695652173913715e-05,0.4228739762075264,414,261.5,1.5,4,414,414,9.5,17.5,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000075
mfh-45deg,0.050086956521739105,79.49051889020377,8.695652173913715e-05,0.9867059444842425,415,264.5,3.5,8,415,415,6.703653986010806,31.703653986010806,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000068
mfh-45deg,0.050260869565217366,79.63147688227296,8.695652173913715e-05,1.127663936553418,416,264.0,4.0,9,416,416,6.4059574849165415,31.580957484916542,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000069
mfh-45deg,0.050434782608695626,79.63147688227296,8.695652173913715e-05,1.127663936553418,417,264.0,4.0,9,417,417,6.606891713465757,31.606891713465757,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000070
mfh-45deg,0.050608695652173886,79.77243487434214,8.695652173913715e-05,0.9867059444842425,418,263.5,3.5,8,418,418,6.306437888407061,31.48143788840706,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000071
test-45deg,0.05078260869565215,80.61818282675719,8.695652173913715e-05,0.14095799206917548,419,260.5,0.5,2,419,419,9.333282365153536,17.333282365153536,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000076
test-45deg,0.05095652173913041,80.61818282675719,8.695652173913715e-05,0.14095799206917548,420,260.5,0.5,2,420,420,9.490571715983691,17.49057171598369,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000077
test-45deg,0.05113043478260867,80.75914081882637,8.695652173913715e-05,0.28191598413835095,421,260.0,1.0,3,421,421,9.14492550890401,17.216485767974167,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000078
mfh-45deg,0.05113043478260867,79.49051889020377,8.695652173913715e-05,0.42287397620754064,421,264.5,1.5,4,421,421,7.8965602590701565,17.216485767974167,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000072
mfh-45deg,0.05130434782608693,80.05435085848049,8.695652173913715e-05,0.9867059444842425,422,262.5,3.5,8,422,422,6.090366387066467,31.790366387066467,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000073
test-45deg,0.05147826086956519,80.90009881089554,8.695652173913715e-05,0.14095799206917548,423,259.5,0.5,2,423,423,8.9451466772843,16.9451466772843,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000079
mfh-45deg,0.05165217391304345,80.19530885054967,8.695652173913715e-05,1.127663936553418,424,262.0,4.0,9,424,424,5.9735139502137145,30.973513950213714,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000074
mfh-45deg,0.05182608695652171,80.33626684261884,8.695652173913715e-05,0.9867059444842425,425,261.5,3.5,8,425,425,5.662817818862067,30.837817818862067,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000075
mfh-45deg,0.05199999999999997,80.33626684261884,8.695652173913715e-05,0.9867059444842425,426,261.5,3.5,8,426,426,5.850583367891659,30.85058336789166,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000076
mfh-45deg,0.05217391304347823,80.47722483468802,8.695652173913715e-05,1.127663936553418,427,261.0,4.0,9,427,427,5.536791814051128,30.71179181405113,,dashed,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000077
test-45deg,0.05234782608695649,81.46393077917226,8.695652173913715e-05,0.42287397620754064,428,257.5,1.5,4,428,428,7.649931819524312,15.649931819524312,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,True,visible_candidate,line-test-45deg-000080
test-45deg,0.05252173913043475,81.46393077917226,8.695652173913715e-05,0.42287397620754064,429,257.5,1.5,4,429,429,7.783683455588829,15.188145720343414,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000081
mfh-45deg,0.05252173913043475,80.05435085848049,8.695652173913715e-05,0.4228739762075264,429,262.5,1.5,4,429,429,7.404462264754585,15.188145720343414,,dashed,visible_pixel_support,True,visible_candidate,line-mfh-45deg-000078
test-45deg,0.05269565217391301,82.45063672365649,8.695652173913715e-05,0.14095799206917548,430,254.0,0.5,1,430,430,4.415220110349253,9.976106813145071,test-45deg|mfh-45deg,solid,model_assisted_exclusive_assignment,False,visible_candidate,line-test-45deg-000082
mfh-45deg,0.05269565217391301,81.46393077917226,8.695652173913715e-05,0.42287397620754064,430,257.5,1.5,4,430,430,2.5858867027958183,9.976106813145071,test-45deg|mfh-45deg,dashed,model_assisted_exclusive_assignment,False,visible_candidate,line-mfh-45deg-000079
