series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_width,pixel_half_height,center_localization_half_width_px,support_pixels,marker_shape,evidence_status,segment_break,status,candidate_id,guide_residual_px
mfh-45deg,0.05599999999999996,82.73255270779485,8.695652173913715e-05,0.14095799206918969,449,253.0,,4.0,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000174,1.2014133026932257
mfh-45deg,0.05617391304347822,82.73255270779485,8.695652173913715e-05,0.14095799206918969,450,253.0,,3.5,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000175,1.3466242054674638
mfh-45deg,0.05634782608695648,82.73255270779485,8.695652173913715e-05,0.14095799206918969,451,253.0,,3.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000176,1.48982720733909
mfh-45deg,0.05652173913043474,82.73255270779485,8.695652173913715e-05,0.14095799206918969,452,253.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000177,1.6310035250567978
mfh-45deg,0.056695652173913015,83.0144686919332,8.695652173913715e-05,0.14095799206917548,453,252.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000178,0.7701343753692527
mfh-45deg,0.056869565217391276,83.0144686919332,8.695652173913715e-05,0.14095799206917548,454,252.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000179,0.9072009750250345
mfh-45deg,0.057043478260869536,83.0144686919332,8.695652173913715e-05,0.14095799206917548,455,252.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000180,1.042184540772837
mfh-45deg,0.057217391304347796,83.0144686919332,8.695652173913715e-05,0.14095799206917548,456,252.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000181,1.1750662893612969
mfh-45deg,0.05739130434782606,83.0144686919332,8.695652173913715e-05,0.14095799206917548,457,252.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000182,1.305827437539051
mfh-45deg,0.05756521739130432,83.29638467607155,8.695652173913715e-05,0.14095799206917548,458,251.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000183,0.43444920205473636
mfh-45deg,0.05773913043478258,83.29638467607155,8.695652173913715e-05,0.14095799206917548,459,251.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000184,0.5609127996570749
mfh-45deg,0.05791304347826084,83.29638467607155,8.695652173913715e-05,0.14095799206917548,460,251.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000185,0.6851994470945613
mfh-45deg,0.0580869565217391,83.29638467607155,8.695652173913715e-05,0.14095799206917548,461,251.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000186,0.8072903611159745
mfh-45deg,0.05826086956521736,83.29638467607155,8.695652173913715e-05,0.14095799206917548,462,251.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000187,0.9271667584698946
mfh-45deg,0.05843478260869562,83.29638467607155,8.695652173913715e-05,0.14095799206917548,463,251.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000188,1.0448098559049868
mfh-45deg,0.05860869565217388,83.5783006602099,8.695652173913715e-05,0.14095799206917548,464,250.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000189,0.16020087016991624
mfh-45deg,0.05878260869565214,83.5783006602099,8.695652173913715e-05,0.14095799206917548,465,250.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000190,0.27332101801329145
mfh-45deg,0.0589565217391304,83.5783006602099,8.695652173913715e-05,0.14095799206917548,466,250.0,,3.5,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000191,0.3841515161837492
mfh-45deg,0.05913043478260866,83.5783006602099,8.695652173913715e-05,0.14095799206917548,467,250.0,,4.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000192,0.4926735814300116
mfh-45deg,0.05930434782608692,83.86021664434826,8.695652173913715e-05,0.14095799206917548,468,249.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000193,0.4011315694993698
mfh-45deg,0.05947826086956518,83.5783006602099,8.695652173913715e-05,0.14095799206917548,469,250.0,,4.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000194,0.7027172801442987
mfh-45deg,0.05965217391304344,83.5783006602099,8.695652173913715e-05,0.14095799206917548,470,250.0,,4.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000195,0.8042013471096539
mfh-45deg,0.0598260869565217,83.5783006602099,8.695652173913715e-05,0.14095799206917548,471,250.0,,4.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000196,0.9033018481453325
mfh-45deg,0.05999999999999996,83.86021664434826,8.695652173913715e-05,0.14095799206917548,472,249.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000197,0.0
mfh-45deg,0.060173913043478224,83.86021664434826,8.695652173913715e-05,0.14095799206917548,473,249.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000198,0.09575249876206726
mfh-45deg,0.060347826086956484,83.86021664434826,8.695652173913715e-05,0.14095799206917548,474,249.0,,4.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000199,0.19197809857533343
mfh-45deg,0.060521739130434744,83.86021664434826,8.695652173913715e-05,0.14095799206917548,475,249.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000200,0.28860110327164534
mfh-45deg,0.060695652173913005,83.86021664434826,8.695652173913715e-05,0.14095799206917548,476,249.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000201,0.385545816682793
mfh-45deg,0.060869565217391265,84.1421326284866,8.695652173913715e-05,0.14095799206918969,477,248.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000202,0.5172634573594053
mfh-45deg,0.061043478260869526,84.1421326284866,8.695652173913715e-05,0.14095799206918969,478,248.0,,4.0,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000203,0.4199024150231878
mfh-45deg,0.061217391304347786,83.86021664434826,8.695652173913715e-05,0.14095799206917548,479,249.0,,4.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000204,0.6775532475232922
mfh-45deg,0.061391304347826046,84.1421326284866,8.695652173913715e-05,0.14095799206918969,480,248.0,,4.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000205,0.22497216588814695
mfh-45deg,0.06156521739130431,84.1421326284866,8.695652173913715e-05,0.14095799206918969,481,248.0,,4.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000206,0.12755435142577198
mfh-45deg,0.06173913043478257,84.1421326284866,8.695652173913715e-05,0.14095799206918969,482,248.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000207,0.030269005257707704
mfh-45deg,0.06191304347826083,84.42404861262497,8.695652173913715e-05,0.14095799206917548,483,247.0,,4.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000208,0.933191823552221
mfh-45deg,0.06208695652173909,84.42404861262497,8.695652173913715e-05,0.14095799206917548,484,247.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000209,0.8363985024774934
mfh-45deg,0.06226086956521735,84.70596459676332,8.695652173913715e-05,0.14095799206917548,485,246.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000210,1.7399647382016497
mfh-45deg,0.06243478260869561,84.70596459676332,8.695652173913021e-05,0.14095799206917548,486,246.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000211,1.6439662268929567
mfh-45deg,0.06260869565217386,84.70596459676332,8.695652173915103e-05,0.14095799206917548,487,246.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000212,1.548478664719596
mfh-45deg,0.06278260869565214,84.42404861262497,8.695652173912327e-05,0.14095799206917548,488,247.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000213,0.45357774784974936
mfh-45deg,0.06295652173913038,84.70596459676332,8.695652173915103e-05,0.14095799206917548,489,246.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000214,1.359339172451655
mfh-45deg,0.06313043478260866,84.70596459676332,8.695652173912327e-05,0.14095799206917548,490,246.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000215,1.2658386346934662
mfh-45deg,0.0633043478260869,84.70596459676332,8.695652173915103e-05,0.14095799206917548,491,246.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000216,1.1731518307433362
mfh-45deg,0.06347826086956518,84.70596459676332,8.695652173912327e-05,0.14095799206917548,492,246.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000217,1.0813544567695885
mfh-45deg,0.06365217391304345,84.98788058090167,8.695652173915103e-05,0.14095799206917548,493,245.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000218,1.990522208940348
mfh-45deg,0.0638260869565217,84.98788058090167,8.695652173912327e-05,0.14095799206917548,494,245.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000219,1.9007307834237963
mfh-45deg,0.06399999999999997,84.98788058090167,8.695652173915103e-05,0.14095799206917548,495,245.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000220,1.8120558763881434
mfh-45deg,0.06417391304347822,84.98788058090167,8.695652173912327e-05,0.14095799206917548,496,245.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000221,1.7245731840015992
mfh-45deg,0.0643478260869565,84.98788058090167,8.695652173915103e-05,0.14095799206917548,497,245.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000222,1.6383584024323739
mfh-45deg,0.06452173913043474,84.98788058090167,8.695652173912327e-05,0.14095799206917548,498,245.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000223,1.5534872278486205
mfh-45deg,0.06469565217391302,84.98788058090167,8.695652173915103e-05,0.14095799206917548,499,245.0,,3.0,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000224,1.470035356418549
mfh-45deg,0.06486956521739126,84.98788058090167,8.695652173912327e-05,0.14095799206917548,500,245.0,,5.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000225,1.3880784843104266
mfh-45deg,0.06504347826086954,84.98788058090167,8.695652173915103e-05,0.14095799206917548,501,245.0,,5.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000226,1.3076923076923208
mfh-45deg,0.06521739130434778,84.98788058090167,8.695652173912327e-05,0.14095799206917548,502,245.0,,6.0,0.5,9,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000227,1.228952522732527
mfh-45deg,0.06539130434782606,85.55171254917838,8.695652173915103e-05,0.14095799206917548,503,243.0,,2.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000228,3.1519348255991986
mfh-45deg,0.0655652173913043,85.55171254917838,8.695652173912327e-05,0.14095799206917548,504,243.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000229,3.0767149124605453
mfh-45deg,0.06573913043478258,85.55171254917838,8.695652173915103e-05,0.14095799206917548,505,243.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000230,3.003368479484749
mfh-45deg,0.06591304347826082,85.26979656504002,8.695652173912327e-05,0.14095799206917548,506,244.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000231,1.9319712228400476
mfh-45deg,0.0660869565217391,85.26979656504002,8.695652173915103e-05,0.14095799206917548,507,244.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000232,1.8625988386946233
mfh-45deg,0.06626086956521735,85.55171254917838,8.695652173912327e-05,0.14095799206917548,508,243.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000233,2.7953270232166574
mfh-45deg,0.06643478260869562,85.55171254917838,8.695652173915103e-05,0.14095799206917548,509,243.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000234,2.730231472574303
mfh-45deg,0.06660869565217387,85.55171254917838,8.695652173912327e-05,0.14095799206917548,510,243.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000235,2.667387882935884
mfh-45deg,0.06678260869565214,85.55171254917838,8.695652173915103e-05,0.14095799206917548,511,243.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000236,2.6068719504694684
mfh-45deg,0.06695652173913039,85.55171254917838,8.695652173915103e-05,0.14095799206917548,512,243.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000237,2.548759371343351
mfh-45deg,0.06713043478260866,85.55171254917838,8.695652173912327e-05,0.14095799206917548,513,243.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000238,2.4931258417256004
mfh-45deg,0.06730434782608691,85.83362853331674,8.695652173915103e-05,0.14095799206918969,514,242.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000239,3.440047057784568
mfh-45deg,0.06747826086956518,84.70596459676332,8.695652173912327e-05,0.14095799206917548,515,246.0,,3.0,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000240,0.6104012843116493
mfh-45deg,0.06765217391304343,85.26979656504002,8.695652173915103e-05,0.14095799206917548,516,244.0,,3.5,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000241,1.3418565116051582
mfh-45deg,0.0678260869565217,85.83362853331674,8.695652173912327e-05,0.14095799206918969,517,242.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000242,3.296896141703229
mfh-45deg,0.06799999999999995,86.11554451745509,8.695652173915103e-05,0.14095799206917548,518,241.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000243,4.254793302150716
mfh-45deg,0.06817391304347822,85.83362853331674,8.695652173912327e-05,0.14095799206918969,519,242.0,,6.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000244,3.21562368911583
mfh-45deg,0.06834782608695647,84.1421326284866,8.695652173915103e-05,0.14095799206918969,520,248.0,,6.0,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000245,2.8205370012332196
mfh-45deg,0.06852173913043474,84.1421326284866,8.695652173912327e-05,0.14095799206918969,521,248.0,,6.5,0.5,9,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000246,2.853613072728251
mfh-45deg,0.06869565217391299,84.1421326284866,8.695652173915103e-05,0.14095799206918969,522,248.0,,6.5,0.5,9,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000247,2.8835288292010546
mfh-45deg,0.06886956521739127,84.1421326284866,8.695652173912327e-05,0.14095799206918969,523,248.0,,6.0,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000248,2.9102085744834483
mfh-45deg,0.06904347826086951,84.42404861262497,8.695652173915103e-05,0.14095799206917548,524,247.0,,6.0,0.5,9,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000249,1.9335766124072222
mfh-45deg,0.06921739130434779,84.1421326284866,8.695652173912327e-05,0.14095799206918969,525,248.0,,6.0,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000250,2.953557246804195
mfh-45deg,0.06939130434782603,84.1421326284866,8.695652173915103e-05,0.14095799206918969,526,248.0,,6.0,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000251,2.970074781506156
mfh-45deg,0.06956521739130431,83.86021664434826,8.695652173912327e-05,0.14095799206917548,527,249.0,,6.0,0.5,6,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000252,3.9830535203449244
mfh-45deg,0.06973913043478255,83.86021664434826,8.695652173915103e-05,0.14095799206917548,528,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000253,3.9924177671522614
mfh-45deg,0.06991304347826083,83.86021664434826,8.695652173912327e-05,0.14095799206917548,529,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000254,3.998091825760042
mfh-45deg,0.07008695652173907,83.86021664434826,8.695652173915103e-05,0.14095799206917548,530,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000255,4.0
mfh-45deg,0.07026086956521735,83.86021664434826,8.695652173912327e-05,0.14095799206917548,531,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000256,3.9981694772480694
mfh-45deg,0.07043478260869562,83.86021664434826,8.695652173915103e-05,0.14095799206917548,532,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000257,3.9927427062577863
mfh-45deg,0.07060869565217387,83.86021664434826,8.695652173912327e-05,0.14095799206917548,533,249.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000258,3.983816882927556
mfh-45deg,0.07078260869565214,86.11554451745509,8.695652173915103e-05,0.14095799206917548,534,241.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000259,4.028510796844387
mfh-45deg,0.07095652173913039,86.11554451745509,8.695652173912327e-05,0.14095799206917548,535,241.0,,6.5,0.5,7,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000260,4.044143137159608
mfh-45deg,0.07113043478260866,86.39746050159344,8.695652173915103e-05,0.14095799206917548,536,240.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000261,5.062982942119845
mfh-45deg,0.07130434782608691,86.6793764857318,8.695652173912327e-05,0.14095799206917548,537,239.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000262,6.084933015826749
mfh-45deg,0.07147826086956519,86.39746050159344,8.695652173915103e-05,0.14095799206917548,538,240.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000263,5.109896162381915
mfh-45deg,0.07165217391304343,86.6793764857318,8.695652173912327e-05,0.14095799206917548,539,239.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000264,6.137775185887165
mfh-45deg,0.0718260869565217,86.6793764857318,8.695652173915103e-05,0.14095799206917548,540,239.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000265,6.168472890444008
mfh-45deg,0.07199999999999995,86.39746050159344,8.695652173912327e-05,0.14095799206917548,541,240.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000266,5.2018920801542095
mfh-45deg,0.07217391304347823,86.11554451745509,8.695652173915103e-05,0.14095799206917548,542,241.0,,3.5,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000267,4.237935559119393
mfh-45deg,0.07234782608695647,85.26979656504002,8.695652173912327e-05,0.14095799206917548,543,244.0,,3.5,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000268,1.2765061314412947
mfh-45deg,0.07252173913043475,86.39746050159344,8.695652173915103e-05,0.14095799206917548,544,240.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000269,5.317506601221453
mfh-45deg,0.072695652173913,86.6793764857318,8.695652173912327e-05,0.14095799206917548,545,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000270,6.360839772561604
mfh-45deg,0.07286956521739127,86.6793764857318,8.695652173915103e-05,0.14095799206917548,546,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000271,6.406408449563429
mfh-45deg,0.07304347826086952,86.6793764857318,8.695652173912327e-05,0.14095799206917548,547,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000272,6.454115436328578
mfh-45deg,0.07321739130434779,86.6793764857318,8.695652173915103e-05,0.14095799206917548,548,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000273,6.503863536958761
mfh-45deg,0.07339130434782604,86.6793764857318,8.695652173912327e-05,0.14095799206917548,549,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000274,6.555555555555543
mfh-45deg,0.07356521739130431,86.6793764857318,8.695652173915103e-05,0.14095799206917548,550,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000275,6.609094296220718
mfh-45deg,0.07373913043478256,86.6793764857318,8.695652173915103e-05,0.14095799206917548,551,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000276,6.664382563055852
mfh-45deg,0.07391304347826083,85.55171254917838,8.695652173912327e-05,0.14095799206917548,552,243.0,,6.5,0.5,8,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000277,2.7213231601626546
mfh-45deg,0.07408695652173908,83.86021664434826,8.695652173915103e-05,0.14095799206917548,553,249.0,,6.5,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000278,3.2201811083571954
mfh-45deg,0.07426086956521735,83.86021664434826,8.695652173912327e-05,0.14095799206917548,554,249.0,,7.0,0.5,5,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000279,3.160227438402103
mfh-45deg,0.0744347826086956,86.96129246987014,8.695652173915103e-05,0.14095799206917548,555,238.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000280,7.901086974129697
mfh-45deg,0.07460869565217387,86.96129246987014,8.695652173912327e-05,0.14095799206917548,556,238.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000281,7.9636649333398
mfh-45deg,0.07478260869565212,86.96129246987014,8.695652173915103e-05,0.14095799206917548,557,238.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000282,8.027409243329942
mfh-45deg,0.0749565217391304,86.96129246987014,8.695652173912327e-05,0.14095799206917548,558,238.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000283,8.092222708201717
mfh-45deg,0.07513043478260864,86.96129246987014,8.695652173915103e-05,0.14095799206917548,559,238.0,,0.5,0.5,2,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000284,8.158008132056807
mfh-45deg,0.07530434782608691,86.6793764857318,8.695652173912327e-05,0.14095799206917548,560,239.0,,1.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000285,7.224668318996947
mfh-45deg,0.07547826086956516,85.55171254917838,8.695652173915103e-05,0.14095799206917548,561,243.0,,3.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000286,3.292106073123705
mfh-45deg,0.07565217391304344,87.2432084540085,8.695652173912327e-05,0.14095799206918969,562,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000287,9.360224198538816
mfh-45deg,0.07582608695652168,87.2432084540085,8.695652173915103e-05,0.14095799206918969,563,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000288,9.428925499343904
mfh-45deg,0.07599999999999996,87.2432084540085,8.695652173912327e-05,0.14095799206918969,564,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000289,9.498112779640707
mfh-45deg,0.0761739130434782,87.2432084540085,8.695652173915103e-05,0.14095799206918969,565,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000290,9.567688843530789
mfh-45deg,0.07634782608695648,87.2432084540085,8.695652173912327e-05,0.14095799206918969,566,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000291,9.637556495115916
mfh-45deg,0.07652173913043472,87.2432084540085,8.695652173915103e-05,0.14095799206918969,567,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000292,9.707618538497655
mfh-45deg,0.076695652173913,87.2432084540085,8.695652173912327e-05,0.14095799206918969,568,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000293,9.777777777777771
mfh-45deg,0.07686956521739124,85.83362853331674,8.695652173915103e-05,0.14095799206918969,569,242.0,,2.5,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000294,4.847937017057859
mfh-45deg,0.07704347826086952,87.2432084540085,8.695652173912327e-05,0.14095799206918969,570,237.0,,0.5,0.5,1,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000295,9.917999060439627
mfh-45deg,0.07721739130434777,84.1421326284866,8.695652173915103e-05,0.14095799206918969,571,248.0,,6.0,0.5,3,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000296,1.0121332879752458
mfh-45deg,0.07739130434782604,84.1421326284866,8.695652173912327e-05,0.14095799206918969,572,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000297,0.9425572240851352
mfh-45deg,0.07756521739130431,84.1421326284866,8.695652173915103e-05,0.14095799206918969,573,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000298,0.87336994378839
mfh-45deg,0.07773913043478256,84.1421326284866,8.695652173912327e-05,0.14095799206918969,574,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000299,0.8046686429832448
mfh-45deg,0.07791304347826083,84.1421326284866,8.695652173915103e-05,0.14095799206918969,575,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000300,0.7365505175681619
mfh-45deg,0.07808695652173908,84.1421326284866,8.695652173912327e-05,0.14095799206918969,576,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000301,0.669112763441376
mfh-45deg,0.07826086956521736,84.1421326284866,8.695652173915103e-05,0.14095799206918969,577,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000302,0.602452576501264
mfh-45deg,0.0784347826086956,84.1421326284866,8.695652173912327e-05,0.14095799206918969,578,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000303,0.5366671526461744
mfh-45deg,0.07860869565217388,84.1421326284866,8.695652173915103e-05,0.14095799206918969,579,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000304,0.4718536877743702
mfh-45deg,0.07878260869565212,84.1421326284866,8.695652173912327e-05,0.14095799206918969,580,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000305,0.4081093777842568
mfh-45deg,0.0789565217391304,84.1421326284866,8.695652173915103e-05,0.14095799206918969,581,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000306,0.34553141857412584
mfh-45deg,0.07913043478260864,84.1421326284866,8.695652173912327e-05,0.14095799206918969,582,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000307,0.2842170060423541
mfh-45deg,0.07930434782608692,84.1421326284866,8.695652173915103e-05,0.14095799206918969,583,248.0,,1.5,0.5,4,,visible_pixel_support,False,visible_candidate,line-mfh-45deg-000308,0.22426333608723326
