group_id,candidate_id,series,x,y,normalized_uncertainty,threshold,review_role
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000264,sound-pressure-level-directivity,263.0,49.69202736625755,0.09391978,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000265,sound-pressure-level-directivity,264.0,48.87271995176357,0.07104456,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000266,sound-pressure-level-directivity,265.0,48.214618741830165,0.07093602,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000267,sound-pressure-level-directivity,266.0,47.56173116944494,0.06176833,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000268,sound-pressure-level-directivity,267.0,47.07262717743403,0.05729,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000269,sound-pressure-level-directivity,268.0,46.441816158339364,0.05265091,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000270,sound-pressure-level-directivity,269.0,45.963032629775626,0.04385894,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000271,sound-pressure-level-directivity,270.0,45.64279395615571,0.03064313,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000272,sound-pressure-level-directivity,271.0,45.95960239128664,0.05261206,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000273,sound-pressure-level-directivity,272.0,46.43633929934894,0.05702646,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000274,sound-pressure-level-directivity,273.0,47.07988792238224,0.07040274,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000275,sound-pressure-level-directivity,274.0,47.7300775292733,0.08387753,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000276,sound-pressure-level-directivity,275.0,48.543065242800445,0.07964322,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000277,sound-pressure-level-directivity,276.0,49.50084449185826,0.09328361,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000278,sound-pressure-level-directivity,277.0,50.494474781103136,0.09338519,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000279,sound-pressure-level-directivity,278.0,51.652445783262785,0.1163812,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000280,sound-pressure-level-directivity,279.0,52.972089420350855,0.11222275,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000281,sound-pressure-level-directivity,280.0,53.98487945762269,0.07709623,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000282,sound-pressure-level-directivity,281.0,54.07356040278435,0.05155841,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000283,sound-pressure-level-directivity,282.0,53.48849058670741,0.05140137,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000284,sound-pressure-level-directivity,283.0,52.9079718908806,0.04363291,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000285,sound-pressure-level-directivity,284.0,52.33246341717563,0.04778424,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000286,sound-pressure-level-directivity,285.0,51.91473703758866,0.04342237,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000287,sound-pressure-level-directivity,286.0,51.458292533961895,0.04749498,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000288,sound-pressure-level-directivity,287.0,50.942541703921414,0.04312855,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000289,sound-pressure-level-directivity,288.0,50.49124478713375,0.03881174,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000290,sound-pressure-level-directivity,289.0,50.14411558755351,0.03182667,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000292,sound-pressure-level-directivity,291.0,50.252779444469155,0.04053316,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000293,sound-pressure-level-directivity,292.0,50.71891794958742,0.04636871,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000294,sound-pressure-level-directivity,293.0,51.191666658734164,0.05632801,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000295,sound-pressure-level-directivity,294.0,51.75128825619575,0.05247909,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000296,sound-pressure-level-directivity,295.0,52.364898464448615,0.06239346,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000297,sound-pressure-level-directivity,296.0,52.997116471631486,0.05862958,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000298,sound-pressure-level-directivity,297.0,53.772993396706056,0.06468811,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000299,sound-pressure-level-directivity,298.0,54.555690770572824,0.06491467,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000300,sound-pressure-level-directivity,299.0,55.34994660399953,0.06715601,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000301,sound-pressure-level-directivity,300.0,55.99555133138461,0.04562996,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-008,polar_line-sound-pressure-level-directivity-000325,sound-pressure-level-directivity,324.0,59.59915836401296,0.03090695,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-008,polar_line-sound-pressure-level-directivity-000330,sound-pressure-level-directivity,329.0,61.35221156665558,0.03230272,0.03,agent_first_user_only_if_unresolved
